"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
66.16,6.16,7,7,1,0,0,-0.179331226018931,7437.38399794625,
66.18,6.18000000000001,7,7,1,0,0,-0.179235307245459,7436.92325405023,
66.2,6.2,7,7,1,0,0,-0.179139388471987,7436.46310620065,
66.22,6.22,7,7,1,0,0,-0.179043469698515,7435.3848581956,
66.24,6.23999999999999,7,7,1,0,0,-0.178947550925043,7433.81844815841,
66.26,6.26000000000001,7,7,1,0,0,-0.178851632151571,7432.20733463843,
66.28,6.28,7,7,1,0,0,-0.178755728279261,7430.59562507201,
66.3,6.3,7,7,1,0,0,-0.178659809505789,7428.98451155203,
66.32,6.32000000000001,7,7,1,0,0,-0.178563890732317,7427.37280198561,
66.34,6.34,7,7,1,0,0,-0.178467971958845,7425.76168846563,
66.36,6.36,7,7,1,0,0,-0.178372053185373,7424.14997889921,
66.38,6.38,7,7,1,0,0,-0.178276134411901,7422.68310861705,
66.4,6.40000000000001,7,7,1,0,0,-0.178179619591988,7421.54823620046,
66.42,6.42,7,7,1,0,0,-0.178079826516652,7420.47356447403,
66.44,6.44,7,7,1,0,0,-0.177978155895027,7419.39948879404,
66.46,6.46000000000001,7,7,1,0,0,-0.177876485273402,7418.44700658726,
66.48,6.48,7,7,1,0,0,-0.177774814651778,7417.68287505466,
66.5,6.5,7,7,1,0,0,-0.177673129128992,7416.99265328028,
66.52,6.52,7,7,1,0,0,-0.177571458507367,7416.30183545947,
66.54,6.54000000000001,7,7,1,0,0,-0.177469787885742,7415.61101763866,
66.56,6.56,7,7,1,0,0,-0.177368117264117,7414.92079586428,
66.58,6.58,7,7,1,0,0,-0.177266446642493,7414.22997804347,
66.6,6.59999999999999,7,7,1,0,0,-0.177164776020868,7413.53916022265,
66.62,6.62,7,7,1,0,0,-0.177063105399243,7412.84893844827,
66.64,6.64,7,7,1,0,0,-0.176961419876457,7412.15812062746,
66.66,6.66,7,7,1,0,0,-0.176859749254832,7411.46730280665,
66.68,6.68000000000001,7,7,1,0,0,-0.176758078633208,7410.77708103227,
66.7,6.7,7,7,1,0,0,-0.176656408011583,7410.08626321146,
66.72,6.72,7,7,1,0,0,-0.176554737389958,7409.39544539064,
66.74,6.73999999999999,7,7,1,0,0,-0.176453066768333,7408.70522361627,
66.76,6.76000000000001,7,7,1,0,0,-0.176351396146708,7408.01440579545,
66.78,6.78,7,7,1,0,0,-0.176249710623923,7407.32418402108,
66.8,6.8,7,7,1,0,0,-0.176148040002298,7406.63336620026,
66.82,6.82000000000001,7,7,1,0,0,-0.176046369380673,7405.94254837945,
66.84,6.84,7,7,1,0,0,-0.175944698759048,7405.25232660507,
66.86,6.86,7,7,1,0,0,-0.175843028137424,7404.56150878426,
66.88,6.88,7,7,1,0,0,-0.175741357515799,7403.87069096344,
66.9,6.90000000000001,7,7,1,0,0,-0.175639671993013,7403.18046918907,
66.92,6.92,7,7,1,0,0,-0.175538001371388,7402.48965136825,
66.94,6.94,7,7,1,0,0,-0.175436330749763,7401.79883354744,
66.96,6.96000000000001,7,7,1,0,0,-0.175334660128139,7401.10861177306,
66.98,6.98,7,7,1,0,0,-0.175232989506514,7400.41779395225,
67,7,7,7,1,0,0,-0.175131318884889,7399.72697613144,
67.02,7.02,7,7,1,0,0,-0.175029648263264,7399.03675435706,
67.04,7.04000000000001,7,7,1,0,0,-0.174927962740478,7398.34593653625,
67.06,7.06,7,7,1,0,0,-0.174826292118854,7397.65511871543,
67.08,7.08,7,7,1,0,0,-0.174724621497229,7396.89873578652,
67.1,7.09999999999999,7,7,1,0,0,-0.174622950875604,7395.77340011292,
67.12,7.12,7,7,1,0,0,-0.174521280253979,7394.57355863467,
67.14,7.14,7,7,1,0,0,-0.174419609632354,7393.21099647903,
67.16,7.16,7,7,1,0,0,-0.17431793901073,7391.69525038902,
67.18,7.18000000000001,7,7,1,0,0,-0.174216253487944,7390.08413686903,
67.2,7.2,7,7,1,0,0,-0.174114582866319,7388.47242730261,
67.22,7.22,7,7,1,0,0,-0.174012912244694,7386.86131378263,
67.24,7.23999999999999,7,7,1,0,0,-0.173911241623069,7385.24960421621,
67.26,7.26000000000001,7,7,1,0,0,-0.173809571001445,7383.63849069623,
67.28,7.28,7,7,1,0,0,-0.17370790037982,7382.02678112981,
67.3,7.3,7,7,1,0,0,-0.173606229758195,7380.41566760983,
67.32,7.32000000000001,7,7,1,0,0,-0.173504544235409,7378.80395804341,
67.34,7.34,7,7,1,0,0,-0.173402873613785,7377.19284452342,
67.36,7.36,7,7,1,0,0,-0.173301217893321,7375.59126774644,
67.38,7.38,7,7,1,0,0,-0.173204419951349,7374.60838717135,
67.4,7.40000000000001,7,7,1,0,0,-0.173110423427648,7374.04333514881,
67.42,7.42,7,7,1,0,0,-0.173016426903948,7373.58318729922,
67.44,7.44,7,7,1,0,0,-0.172922430380247,7373.1224434032,
67.46,7.46000000000001,7,7,1,0,0,-0.172828418955385,7372.66229555362,
67.48,7.48,7,7,1,0,0,-0.172734422431685,7372.20214770403,
67.5,7.5,7,7,1,0,0,-0.172640425907984,7371.74140380801,
67.52,7.52,7,7,1,0,0,-0.172546429384284,7371.28125595843,
67.54,7.54000000000001,7,7,1,0,0,-0.172452432860583,7370.82051206241,
67.56,7.56,7,7,1,0,0,-0.172358421435721,7370.36036421282,
67.58,7.58,7,7,1,0,0,-0.172264424912021,7369.8996203168,
67.6,7.59999999999999,7,7,1,0,0,-0.17217042838832,7369.43947246721,
67.62,7.62,7,7,1,0,0,-0.17207643186462,7368.97932461763,
67.64,7.64,7,7,1,0,0,-0.171981675381707,7368.51858072161,
67.66,7.66,7,7,1,0,0,-0.171880585905362,7367.51364642835,
67.68,7.68000000000001,7,7,1,0,0,-0.171778915283737,7365.83517966095,
67.7,7.7,7,7,1,0,0,-0.171677244662112,7364.07028616015,
67.72,7.72,7,7,1,0,0,-0.171575559139327,7362.30539265935,
67.74,7.73999999999999,7,7,1,0,0,-0.171473888517702,7360.54049915854,
67.76,7.76000000000001,7,7,1,0,0,-0.171372217896077,7358.77560565774,
67.78,7.78,7,7,1,0,0,-0.171270547274452,7357.01071215694,
67.8,7.8,7,7,1,0,0,-0.171168876652827,7355.32986120379,
67.82,7.82000000000001,7,7,1,0,0,-0.171067206031203,7354.52758269921,
67.84,7.84,7,7,1,0,0,-0.170965535409578,7353.9136548688,
67.86,7.86,7,7,1,0,0,-0.170863849886792,7353.2997270384,
67.88,7.88,7,7,1,0,0,-0.170762179265167,7352.685799208,
67.9,7.90000000000001,7,7,1,0,0,-0.170660508643543,7352.07246742403,
67.92,7.92,7,7,1,0,0,-0.170558838021918,7351.45853959363,
67.94,7.94,7,7,1,0,0,-0.170457167400293,7350.84461176322,
67.96,7.96000000000001,7,7,1,0,0,-0.170355496778668,7350.23068393282,
67.98,7.98,7,7,1,0,0,-0.170253826157043,7349.61675610241,
68,8,7,7,1,0,0,-0.170152140634258,7349.00282827201,
68.02,8.02,7,7,1,0,0,-0.170050470012633,7348.38890044161,
68.04,8.04000000000001,7,7,1,0,0,-0.169948799391008,7347.7749726112,
68.06,8.06,7,7,1,0,0,-0.169847128769383,7347.106804555,
68.08,8.08,7,7,1,0,0,-0.169745458147758,7345.70967170601,
68.1,8.09999999999999,7,7,1,0,0,-0.169643787526134,7343.9590833197,
68.12,8.12,7,7,1,0,0,-0.169542116904509,7342.12802866436,
68.14,8.14,7,7,1,0,0,-0.169440431381723,7340.28684121958,
68.16,8.16,7,7,1,0,0,-0.169338760760098,7338.44505772837,
68.18,8.18000000000001,7,7,1,0,0,-0.169237090138473,7336.60327423716,
68.2,8.2,7,7,1,0,0,-0.169135419516849,7334.76149074595,
68.22,8.22,7,7,1,0,0,-0.169033748895224,7332.92030330117,
68.24,8.23999999999999,7,7,1,0,0,-0.168932078273599,7331.50409696618,
68.26,8.26000000000001,7,7,1,0,0,-0.168830392750813,7330.79360961294,
68.28,8.28,7,7,1,0,0,-0.168728722129188,7330.24107456558,
68.3,8.3,7,7,1,0,0,-0.168627051507564,7329.70463277202,
68.32,8.32000000000001,7,7,1,0,0,-0.168525380885939,7329.243888876,
68.34,8.34,7,7,1,0,0,-0.168423710264314,7328.78314497998,
68.36,8.36,7,7,1,0,0,-0.168322039642689,7328.32299713039,
68.38,8.38,7,7,1,0,0,-0.168220369021065,7327.86284928081,
68.4,8.40000000000001,7,7,1,0,0,-0.168118683498279,7327.40210538479,
68.42,8.42,7,7,1,0,0,-0.168017012876654,7326.9419575352,
68.44,8.44,7,7,1,0,0,-0.167915342255029,7326.48002154631,
68.46,8.46000000000001,7,7,1,0,0,-0.167813671633404,7325.42978772381,
68.48,8.48,7,7,1,0,0,-0.16771200101178,7324.05053626793,
68.5,8.5,7,7,1,0,0,-0.167610330390155,7322.6689006263,
68.52,8.52,7,7,1,0,0,-0.16750865976853,7321.28786103111,
68.54,8.54000000000001,7,7,1,0,0,-0.167406974245744,7319.90682143592,
68.56,8.56,7,7,1,0,0,-0.167305303624119,7318.52578184073,
68.58,8.58,7,7,1,0,0,-0.167203633002495,7317.1441461991,
68.6,8.60000000000001,7,7,1,0,0,-0.16710196238087,7315.76310660391,
68.62,8.62,7,7,1,0,0,-0.167000291759245,7314.38206700872,
68.64,8.64,7,7,1,0,0,-0.16689862113762,7313.0004313671,
68.66,8.66,7,7,1,0,0,-0.166796950515995,7311.6193917719,
68.68,8.68000000000001,7,7,1,0,0,-0.166695458708303,7310.23835217672,
68.7,8.7,7,7,1,0,0,-0.166596932231653,7308.85731258152,
68.72,8.72,7,7,1,0,0,-0.166499180615376,7307.4756769399,
68.74,8.73999999999999,7,7,1,0,0,-0.166403261841904,7306.09463734471,
68.76,8.76000000000001,7,7,1,0,0,-0.166307343068432,7304.74041983919,
68.78,8.78,7,7,1,0,0,-0.16621142429496,7303.96079109922,
68.8,8.8,7,7,1,0,0,-0.166115505521488,7303.34686326882,
68.82,8.82000000000001,7,7,1,0,0,-0.166019586748016,7302.73293543842,
68.84,8.84,7,7,1,0,0,-0.165923667974544,7302.11900760801,
68.86,8.86,7,7,1,0,0,-0.165827749201072,7301.50507977761,
68.88,8.88,7,7,1,0,0,-0.165731830427601,7300.8911519472,
68.9,8.90000000000001,7,7,1,0,0,-0.165635911654129,7300.2772241168,
68.92,8.92,7,7,1,0,0,-0.165539992880657,7299.6632962864,
68.94,8.94,7,7,1,0,0,-0.165444074107185,7299.04936845599,
68.96,8.96000000000001,7,7,1,0,0,-0.165348170234874,7298.43603667203,
68.98,8.98,7,7,1,0,0,-0.165252251461402,7297.81555233081,
69,9,7,7,1,0,0,-0.16515633268793,7296.52093946903,
69.02,9.02,7,7,1,0,0,-0.165060413914458,7294.79776921884,
69.04,9.04000000000001,7,7,1,0,0,-0.164964495140986,7292.96433037775,
69.06,9.06,7,7,1,0,0,-0.164868576367515,7291.04625294256,
69.08,9.08,7,7,1,0,0,-0.164772657594043,7289.12817550738,
69.1,9.10000000000001,7,7,1,0,0,-0.164676738820571,7287.20950202576,
69.12,9.12,7,7,1,0,0,-0.164580820047099,7285.29142459057,
69.14,9.14,7,7,1,0,0,-0.164484901273627,7283.37275110895,
69.16,9.16,7,7,1,0,0,-0.164388982500155,7281.45467367376,
69.18,9.18000000000001,7,7,1,0,0,-0.164293063726683,7280.01104920266,
69.2,9.2,7,7,1,0,0,-0.164197144953211,7279.20936674451,
69.22,9.22,7,7,1,0,0,-0.164101226179739,7278.44165893329,
69.24,9.23999999999999,7,7,1,0,0,-0.164005307406267,7277.6745471685,
69.26,9.26000000000001,7,7,1,0,0,-0.163909403533957,7276.90743540371,
69.28,9.28,7,7,1,0,0,-0.163813484760485,7276.13972759249,
69.3,9.3,7,7,1,0,0,-0.163717565987013,7275.3726158277,
69.32,9.32000000000001,7,7,1,0,0,-0.163621647213541,7274.60490801648,
69.34,9.34,7,7,1,0,0,-0.163525728440069,7273.83779625169,
69.36,9.36,7,7,1,0,0,-0.163429809666597,7273.07068448691,
69.38,9.38,7,7,1,0,0,-0.16333308623043,7272.30297667568,
69.4,9.40000000000001,7,7,1,0,0,-0.163230581143788,7271.5358649109,
69.42,9.42,7,7,1,0,0,-0.163125825981833,7270.76875314611,
69.44,9.44,7,7,1,0,0,-0.163020310860666,7270.00104533489,
69.46,9.46000000000001,7,7,1,0,0,-0.162914810640659,7269.2339335701,
69.48,9.48,7,7,1,0,0,-0.162809295519492,7268.46622575888,
69.5,9.5,7,7,1,0,0,-0.162703780398324,7267.56917587076,
69.52,9.52,7,7,1,0,0,-0.162598280178318,7266.22270696894,
69.54,9.54000000000001,7,7,1,0,0,-0.162492765057151,7264.84166737375,
69.56,9.56,7,7,1,0,0,-0.162387264837144,7263.46003173212,
69.58,9.58,7,7,1,0,0,-0.162281749715977,7262.07899213693,
69.6,9.60000000000001,7,7,1,0,0,-0.162176234594809,7260.69795254174,
69.62,9.62,7,7,1,0,0,-0.162070734374803,7259.31691294655,
69.64,9.64,7,7,1,0,0,-0.161965219253636,7257.93527730492,
69.66,9.66,7,7,1,0,0,-0.161859704132468,7256.55423770973,
69.68,9.68000000000001,7,7,1,0,0,-0.161754203912462,7255.14816416417,
69.7,9.7,7,7,1,0,0,-0.161648688791294,7253.22770254324,
69.72,9.72,7,7,1,0,0,-0.161543188571288,7251.07895513683,
69.74,9.73999999999999,7,7,1,0,0,-0.161437673450121,7248.93080377685,
69.76,9.76000000000001,7,7,1,0,0,-0.161332158328953,7246.78205637043,
69.78,9.78,7,7,1,0,0,-0.161226658108947,7244.63330896402,
69.8,9.8,7,7,1,0,0,-0.161122066859763,7242.48515760404,
69.82,9.82000000000001,7,7,1,0,0,-0.16102643120835,7240.83649315851,
69.84,9.84,7,7,1,0,0,-0.160934356934421,7239.99427954263,
69.86,9.86,7,7,1,0,0,-0.160842267759331,7239.41015403409,
69.88,9.88,7,7,1,0,0,-0.160750193485401,7238.87311619409,
69.9,9.90000000000001,7,7,1,0,0,-0.160658104310311,7238.3360783541,
69.92,9.92,7,7,1,0,0,-0.160566030036382,7237.79904051411,
69.94,9.94,7,7,1,0,0,-0.160473940861291,7237.26140662767,
69.96,9.96000000000001,7,7,1,0,0,-0.160381866587362,7236.72436878768,
69.98,9.98,7,7,1,0,0,-0.160289792313433,7236.18733094769,
70,10,7,7,1,0,0,-0.160197703138342,7235.65029310769,
70.02,0.019999999999996,8,8,1,0,0,-0.160105628864413,7235.1132552677,
70.04,0.0400000000000063,8,8,1,0,0,-0.16001027633506,7234.50707604098,
70.06,0.0600000000000023,8,8,1,0,0,-0.159910021323732,7233.52777174452,
70.08,0.0799999999999983,8,8,1,0,0,-0.159797845383589,7232.5299900085,
70.1,0.100000000000009,8,8,1,0,0,-0.159680826566116,7231.53280431892,
70.12,0.120000000000005,8,8,1,0,0,-0.159563807748643,7230.53502258291,
70.14,0.140000000000001,8,8,1,0,0,-0.15944678893117,7229.53783689333,
70.16,0.159999999999997,8,8,1,0,0,-0.159329770113697,7228.54005515731,
70.18,0.180000000000007,8,8,1,0,0,-0.159212751296224,7227.5422734213,
70.2,0.200000000000003,8,8,1,0,0,-0.159101514129225,7226.54508773172,
70.22,0.219999999999999,8,8,1,0,0,-0.158997772246219,7225.5473059957,
70.24,0.239999999999995,8,8,1,0,0,-0.158896429450137,7224.55012030613,
70.26,0.260000000000005,8,8,1,0,0,-0.158795712502817,7223.55233857011,
70.28,0.280000000000001,8,8,1,0,0,-0.158694995555497,7222.52713869798,
70.3,0.299999999999997,8,8,1,0,0,-0.158594278608178,7221.21583653595,
70.32,0.320000000000007,8,8,1,0,0,-0.158493576562019,7219.77161601841,
70.34,0.340000000000003,8,8,1,0,0,-0.158392859614699,7218.31011015418,
70.36,0.359999999999999,8,8,1,0,0,-0.15829214266738,7216.67396268384,
70.38,0.379999999999995,8,8,1,0,0,-0.15819142572006,7214.91204941522,
70.4,0.400000000000006,8,8,1,0,0,-0.158090723673902,7213.14715591442,
70.42,0.420000000000002,8,8,1,0,0,-0.157990006726582,7211.38226241362,
70.44,0.439999999999998,8,8,1,0,0,-0.157889289779262,7209.61736891281,
70.46,0.460000000000008,8,8,1,0,0,-0.157791478558341,7207.85247541201,
70.48,0.480000000000004,8,8,1,0,0,-0.157694606110564,7206.08758191121,
70.5,0.5,8,8,1,0,0,-0.157597733662787,7204.32268841041,
70.52,0.519999999999996,8,8,1,0,0,-0.157500846313849,7202.55779490961,
70.54,0.540000000000006,8,8,1,0,0,-0.157403973866072,7200.7929014088,
70.56,0.560000000000002,8,8,1,0,0,-0.157307101418295,7199.028007908,
70.58,0.579999999999998,8,8,1,0,0,-0.157210214069357,7197.30722184356,
70.6,0.600000000000009,8,8,1,0,0,-0.15711334162158,7196.09367129725,
70.62,0.620000000000005,8,8,1,0,0,-0.157016469173803,7195.01959561726,
70.64,0.640000000000001,8,8,1,0,0,-0.156919596726026,7194.01525737043,
70.66,0.659999999999997,8,8,1,0,0,-0.156822709377088,7193.01747563442,
70.68,0.680000000000007,8,8,1,0,0,-0.156725836929311,7192.0196938984,
70.7,0.700000000000003,8,8,1,0,0,-0.156628532347864,7191.02250820882,
70.72,0.719999999999999,8,8,1,0,0,-0.156526444493731,7190.02472647281,
70.74,0.739999999999995,8,8,1,0,0,-0.15642380529664,7189.02754078323,
70.76,0.760000000000005,8,8,1,0,0,-0.156320331634532,7188.02975904721,
70.78,0.780000000000001,8,8,1,0,0,-0.156216738763136,7187.0319773112,
70.8,0.799999999999997,8,8,1,0,0,-0.15611314589174,7186.03479162162,
70.82,0.820000000000007,8,8,1,0,0,-0.156009567921505,7185.0370098856,
70.84,0.840000000000003,8,8,1,0,0,-0.155905975050108,7184.03982419602,
70.86,0.859999999999999,8,8,1,0,0,-0.155802382178712,7183.04204246001,
70.88,0.879999999999995,8,8,1,0,0,-0.155698789307316,7182.02935956306,
70.9,0.900000000000006,8,8,1,0,0,-0.15559519643592,7180.33956791335,
70.92,0.920000000000002,8,8,1,0,0,-0.155491603564524,7178.28678398334,
70.94,0.939999999999998,8,8,1,0,0,-0.155388010693128,7176.21492656734,
70.96,0.960000000000008,8,8,1,0,0,-0.155284417821732,7174.14306915134,
70.98,0.980000000000004,8,8,1,0,0,-0.155180824950336,7172.07121173533,
71,1,8,8,1,0,0,-0.155077246980101,7169.99935431933,
71.02,1.02,8,8,1,0,0,-0.154974354463272,7167.92749690332,
71.04,1.04000000000001,8,8,1,0,0,-0.154875366050631,7165.92954924554,
71.06,1.06,8,8,1,0,0,-0.154776571353083,7164.73924451028,
71.08,1.08,8,8,1,0,0,-0.154677776655534,7163.66516883029,
71.1,1.10000000000001,8,8,1,0,0,-0.154579205475401,7162.59109315031,
71.12,1.12,8,8,1,0,0,-0.154481364452158,7161.5390711885,
71.14,1.14,8,8,1,0,0,-0.154383538330076,7160.54128945248,
71.16,1.16,8,8,1,0,0,-0.154285697306833,7159.54350771647,
71.18,1.18000000000001,8,8,1,0,0,-0.154187856283589,7158.54632202689,
71.2,1.2,8,8,1,0,0,-0.154090030161507,7157.54854029087,
71.22,1.22,8,8,1,0,0,-0.153992189138264,7156.55135460129,
71.24,1.23999999999999,8,8,1,0,0,-0.153894348115021,7155.55357286528,
71.26,1.26000000000001,8,8,1,0,0,-0.153796521992939,7154.55579112926,
71.28,1.28,8,8,1,0,0,-0.153698680969695,7153.55860543968,
71.3,1.3,8,8,1,0,0,-0.153600839946452,7152.56082370367,
71.32,1.32000000000001,8,8,1,0,0,-0.15350301382437,7151.56363801409,
71.34,1.34,8,8,1,0,0,-0.153405172801127,7150.56585627807,
71.36,1.36,8,8,1,0,0,-0.153307331777884,7149.56807454206,
71.38,1.38,8,8,1,0,0,-0.153209505655801,7148.57088885248,
71.4,1.40000000000001,8,8,1,0,0,-0.153111664632558,7147.29415738381,
71.42,1.42,8,8,1,0,0,-0.153013823609315,7145.74860897193,
71.44,1.44,8,8,1,0,0,-0.152915997487233,7144.13689940551,
71.46,1.46000000000001,8,8,1,0,0,-0.15281815646399,7142.52578588553,
71.48,1.48,8,8,1,0,0,-0.152720315440746,7140.91407631911,
71.5,1.5,8,8,1,0,0,-0.152622489318664,7139.30296279913,
71.52,1.52,8,8,1,0,0,-0.152524648295421,7137.69125323271,
71.54,1.54000000000001,8,8,1,0,0,-0.152426807272178,7136.08013971273,
71.56,1.56,8,8,1,0,0,-0.152328981150096,7134.46843014631,
71.58,1.58,8,8,1,0,0,-0.152231140126852,7132.85731662632,
71.6,1.60000000000001,8,8,1,0,0,-0.152133299103609,7131.2456070599,
71.62,1.62,8,8,1,0,0,-0.152035472981527,7129.63449353992,
71.64,1.64,8,8,1,0,0,-0.151937631958284,7128.0227839735,
71.66,1.66,8,8,1,0,0,-0.151838628644481,7126.41167045352,
71.68,1.68000000000001,8,8,1,0,0,-0.151738150115738,7124.7999608871,
71.7,1.7,8,8,1,0,0,-0.151637433168418,7123.19421178505,
71.72,1.72,8,8,1,0,0,-0.151536716221099,7121.87039264784,
71.74,1.73999999999999,8,8,1,0,0,-0.15143601417494,7120.64253698703,
71.76,1.76000000000001,8,8,1,0,0,-0.151333464384815,7119.41468132623,
71.78,1.78,8,8,1,0,0,-0.151230825187724,7118.18682566542,
71.8,1.8,8,8,1,0,0,-0.151128200891794,7116.95956605105,
71.82,1.82000000000001,8,8,1,0,0,-0.151025561694703,7115.73171039024,
71.84,1.84,8,8,1,0,0,-0.150922937398773,7114.50385472943,
71.86,1.86,8,8,1,0,0,-0.150820298201682,7113.27599906862,
71.88,1.88,8,8,1,0,0,-0.150717673905753,7112.04814340781,
71.9,1.90000000000001,8,8,1,0,0,-0.150615034708662,7110.82088379344,
71.92,1.92,8,8,1,0,0,-0.150512410412732,7109.59302813264,
71.94,1.94,8,8,1,0,0,-0.150409771215641,7108.36517247183,
71.96,1.96000000000001,8,8,1,0,0,-0.150307146919711,7107.13731681102,
71.98,1.98,8,8,1,0,0,-0.15020450772262,7105.90946115021,
72,2,8,8,1,0,0,-0.15010188342669,7104.6816054894,
72.02,2.02,8,8,1,0,0,-0.149999244229599,7103.45434587503,
72.04,2.04000000000001,8,8,1,0,0,-0.149896619933669,7102.22649021423,
72.06,2.06,8,8,1,0,0,-0.149793980736578,7100.99863455342,
72.08,2.08,8,8,1,0,0,-0.149691356440648,7099.77077889261,
72.1,2.10000000000001,8,8,1,0,0,-0.149588717243557,7098.5429232318,
72.12,2.12,8,8,1,0,0,-0.149486092947627,7097.31566361743,
72.14,2.14,8,8,1,0,0,-0.149383453750536,7096.01330215196,
72.16,2.16,8,8,1,0,0,-0.149280829454606,7094.58815512041,
72.18,2.18000000000001,8,8,1,0,0,-0.149180231716575,7093.13022553481,
72.2,2.2,8,8,1,0,0,-0.149082763222357,7091.67229594921,
72.22,2.22,8,8,1,0,0,-0.14898589077458,7090.21436636361,
72.24,2.23999999999999,8,8,1,0,0,-0.148889003425642,7088.61457772594,
72.26,2.26000000000001,8,8,1,0,0,-0.148792130977865,7086.82763050696,
72.28,2.28,8,8,1,0,0,-0.148695258530088,7084.96200515825,
72.3,2.3,8,8,1,0,0,-0.148598892721786,7083.04333167663,
72.32,2.32000000000001,8,8,1,0,0,-0.148503927622619,7081.12525424145,
72.34,2.34,8,8,1,0,0,-0.148408962523452,7079.20658075982,
72.36,2.36,8,8,1,0,0,-0.148314012325446,7077.28850332464,
72.38,2.38,8,8,1,0,0,-0.14821904722628,7075.37042588946,
72.4,2.40000000000001,8,8,1,0,0,-0.148124097028274,7073.45175240783,
72.42,2.42,8,8,1,0,0,-0.148029131929107,7071.95150352519,
72.44,2.44,8,8,1,0,0,-0.147934181731101,7071.04253270833,
72.46,2.46000000000001,8,8,1,0,0,-0.147839216631935,7070.19853095313,
72.48,2.48,8,8,1,0,0,-0.147744266433929,7069.3539331515,
72.5,2.5,8,8,1,0,0,-0.147649301334762,7068.5099313963,
72.52,2.52,8,8,1,0,0,-0.147554336235595,7067.6659296411,
72.54,2.54000000000001,8,8,1,0,0,-0.14745938603759,7066.82192788591,
72.56,2.56,8,8,1,0,0,-0.147362498688651,7065.97792613071,
72.58,2.58,8,8,1,0,0,-0.147263122845823,7065.13392437552,
72.6,2.60000000000001,8,8,1,0,0,-0.147163359572809,7064.28992262032,
72.62,2.62,8,8,1,0,0,-0.147063372782379,7063.31002227742,
72.64,2.64,8,8,1,0,0,-0.14696134453289,7062.00527662621,
72.66,2.66,8,8,1,0,0,-0.146857170516214,7060.70112702142,
72.68,2.68000000000001,8,8,1,0,0,-0.146752623970513,7059.39638137021,
72.7,2.7,8,8,1,0,0,-0.146648077424812,7057.94083597036,
72.72,2.72,8,8,1,0,0,-0.146543515977949,7056.16878991231,
72.74,2.73999999999999,8,8,1,0,0,-0.146438969432248,7054.27217014886,
72.76,2.76000000000001,8,8,1,0,0,-0.146334422886547,7052.35349666724,
72.78,2.78,8,8,1,0,0,-0.146229876340846,7050.43541923206,
72.8,2.8,8,8,1,0,0,-0.146125314893983,7048.51674575044,
72.82,2.82000000000001,8,8,1,0,0,-0.146020768348282,7046.59866831525,
72.84,2.84,8,8,1,0,0,-0.145916221802581,7044.68059088007,
72.86,2.86,8,8,1,0,0,-0.14581167525688,7042.76191739844,
72.88,2.88,8,8,1,0,0,-0.145707113810018,7040.84383996326,
72.9,2.90000000000001,8,8,1,0,0,-0.145602567264316,7038.92516648164,
72.92,2.92,8,8,1,0,0,-0.145498020718615,7037.00708904645,
72.94,2.94,8,8,1,0,0,-0.145393474172914,7035.08841556483,
72.96,2.96000000000001,8,8,1,0,0,-0.145291222406009,7033.17033812965,
72.98,2.98,8,8,1,0,0,-0.14519050545869,7031.43226671852,
73,3,8,8,1,0,0,-0.145090116336912,7029.96480038993,
73.02,3.02,8,8,1,0,0,-0.144990353063898,7028.50687080433,
73.04,3.04000000000001,8,8,1,0,0,-0.144890604692044,7027.04894121873,
73.06,3.06,8,8,1,0,0,-0.14479084141903,7025.59101163313,
73.08,3.08,8,8,1,0,0,-0.144691093047176,7024.13308204753,
73.1,3.10000000000001,8,8,1,0,0,-0.144591329774162,7022.67515246193,
73.12,3.12,8,8,1,0,0,-0.144491581402308,7021.21722287633,
73.14,3.14,8,8,1,0,0,-0.144391833030455,7019.75929329073,
73.16,3.16,8,8,1,0,0,-0.14429206975744,7018.30136370513,
73.18,3.18000000000001,8,8,1,0,0,-0.144192321385587,7016.84343411953,
73.2,3.2,8,8,1,0,0,-0.144092558112572,7015.38550453393,
73.22,3.22,8,8,1,0,0,-0.143993718711541,7013.92757494833,
73.24,3.23999999999999,8,8,1,0,0,-0.143899260251849,7012.46964536273,
73.26,3.26000000000001,8,8,1,0,0,-0.143805263728148,7010.90323532554,
73.28,3.28,8,8,1,0,0,-0.143711267204448,7009.21523181515,
73.3,3.3,8,8,1,0,0,-0.143617255779586,7007.52722830476,
73.32,3.32000000000001,8,8,1,0,0,-0.143523259255886,7005.83922479436,
73.34,3.34,8,8,1,0,0,-0.143429262732185,7004.15062523753,
73.36,3.36,8,8,1,0,0,-0.143335266208484,7002.46262172714,
73.38,3.38,8,8,1,0,0,-0.143241269684784,7000.77461821675,
73.4,3.40000000000001,8,8,1,0,0,-0.143147273161083,6999.31490049184,
73.42,3.42,8,8,1,0,0,-0.143053261736222,6998.23903667254,
73.44,3.44,8,8,1,0,0,-0.142959265212521,6997.16496099255,
73.46,3.46000000000001,8,8,1,0,0,-0.14286526868882,6996.09088531256,
73.48,3.48,8,8,1,0,0,-0.14277127216512,6995.01621358613,
73.5,3.5,8,8,1,0,0,-0.142674310310377,6993.94213790615,
73.52,3.52,8,8,1,0,0,-0.14257202874115,6992.86806222616,
